datetime,open,high,low,close,tick_volume,real_volume,spread
2020.01.09 08:00:00,1.111830,1.111900,1.111110,1.111220,3394,0,50
2020.01.09 09:00:00,1.111220,1.112040,1.111120,1.111520,6889,0,50
2020.01.09 10:00:00,1.111530,1.111770,1.110520,1.111730,8064,0,50
2020.01.09 11:00:00,1.111730,1.111920,1.109850,1.109950,10509,0,50
2020.01.09 12:00:00,1.109950,1.111180,1.109670,1.110970,6435,0,50
2020.01.09 13:00:00,1.110970,1.111270,1.110340,1.110470,4488,0,50
2020.01.09 14:00:00,1.110470,1.111670,1.110330,1.111350,7558,0,50
2020.01.09 15:00:00,1.111350,1.111740,1.110590,1.111490,7526,0,50
2020.01.09 16:00:00,1.111490,1.111490,1.110390,1.110820,6383,0,50
2020.01.09 17:00:00,1.110830,1.111070,1.109240,1.110230,8710,0,50
2020.01.09 18:00:00,1.110230,1.110620,1.109370,1.110600,6928,0,50
2020.01.09 19:00:00,1.110600,1.111140,1.110390,1.110460,5774,0,50
2020.01.09 20:00:00,1.110470,1.110870,1.110340,1.110510,5800,0,50
2020.01.09 21:00:00,1.110510,1.110990,1.110500,1.110610,2575,0,50
2020.01.09 22:00:00,1.110600,1.110740,1.110390,1.110630,2827,0,50
2020.01.09 23:00:00,1.110630,1.110700,1.110350,1.110630,1270,0,50
2020.01.10 00:00:00,1.110280,1.110690,1.110200,1.110670,1195,0,50
2020.01.10 01:00:00,1.110680,1.110940,1.110630,1.110930,946,0,50
2020.01.10 02:00:00,1.110930,1.110960,1.110620,1.110700,2235,0,50
2020.01.10 03:00:00,1.110710,1.110740,1.110210,1.110420,1670,0,50
2020.01.10 04:00:00,1.110430,1.110830,1.110360,1.110800,2061,0,50
2020.01.10 05:00:00,1.110800,1.110880,1.110720,1.110820,1081,0,50
2020.01.10 06:00:00,1.110820,1.111100,1.110660,1.110760,1346,0,50
2020.01.10 07:00:00,1.110750,1.111000,1.110710,1.110900,1440,0,50
2020.01.10 08:00:00,1.110900,1.111000,1.110690,1.110920,1811,0,50
2020.01.10 09:00:00,1.110910,1.111120,1.110440,1.110700,3676,0,50
2020.01.10 10:00:00,1.110720,1.110930,1.109330,1.109950,6318,0,50
2020.01.10 11:00:00,1.109940,1.110010,1.109120,1.109640,6702,0,50
2020.01.10 12:00:00,1.109620,1.109850,1.109020,1.109250,5109,0,50
2020.01.10 13:00:00,1.109250,1.109620,1.108500,1.109300,5061,0,50
2020.01.10 14:00:00,1.109290,1.109950,1.109170,1.109830,3736,0,50
2020.01.10 15:00:00,1.109830,1.111370,1.108970,1.109670,18418,0,50
2020.01.10 16:00:00,1.109680,1.110350,1.108630,1.110080,11822,0,50
2020.01.10 17:00:00,1.110070,1.111800,1.109830,1.111280,10969,0,50
2020.01.10 18:00:00,1.111270,1.112070,1.111110,1.111800,7676,0,50
2020.01.10 19:00:00,1.111810,1.112920,1.111800,1.112240,5459,0,50
2020.01.10 20:00:00,1.112230,1.112330,1.111840,1.111860,2839,0,50
2020.01.10 21:00:00,1.111870,1.112320,1.111720,1.112210,2743,0,50
2020.01.10 22:00:00,1.112200,1.112210,1.111950,1.112120,2284,0,50
2020.01.10 23:00:00,1.112120,1.112260,1.111640,1.111650,1198,0,50
2020.01.13 00:00:00,1.111500,1.112050,1.111270,1.111680,2362,0,50
2020.01.13 01:00:00,1.111680,1.111810,1.111470,1.111620,1324,0,50
2020.01.13 02:00:00,1.111630,1.111880,1.111590,1.111870,1262,0,50
2020.01.13 03:00:00,1.111860,1.112150,1.111730,1.112140,1455,0,50
2020.01.13 04:00:00,1.112130,1.112620,1.112000,1.112580,1371,0,50
2020.01.13 05:00:00,1.112590,1.112990,1.112530,1.112930,1748,0,50
2020.01.13 06:00:00,1.112940,1.113060,1.112730,1.112730,1101,0,50
2020.01.13 07:00:00,1.112730,1.113200,1.112710,1.112970,1342,0,50
2020.01.13 08:00:00,1.112970,1.113030,1.112510,1.112880,1746,0,50
2020.01.13 09:00:00,1.112870,1.113020,1.112210,1.112280,4786,0,50
2020.01.13 10:00:00,1.112270,1.112970,1.112010,1.112800,6026,0,50
2020.01.13 11:00:00,1.112800,1.113610,1.111470,1.111510,8758,0,50
2020.01.13 12:00:00,1.111510,1.111960,1.111260,1.111680,4804,0,50
2020.01.13 13:00:00,1.111680,1.112410,1.111640,1.112030,4201,0,50
2020.01.13 14:00:00,1.112050,1.112620,1.111840,1.112460,4734,0,50
2020.01.13 15:00:00,1.112460,1.112840,1.111820,1.111870,6447,0,50
2020.01.13 16:00:00,1.111880,1.112680,1.111760,1.112410,7334,0,50
2020.01.13 17:00:00,1.112400,1.113820,1.112100,1.113310,7325,0,50
2020.01.13 18:00:00,1.113310,1.114700,1.113260,1.113720,6736,0,50
2020.01.13 19:00:00,1.113730,1.114190,1.113560,1.113980,3708,0,50
2020.01.13 20:00:00,1.113990,1.114480,1.113840,1.113970,3062,0,50
2020.01.13 21:00:00,1.113960,1.114140,1.113760,1.113820,2388,0,50
2020.01.13 22:00:00,1.113810,1.113870,1.113610,1.113760,2175,0,50
2020.01.13 23:00:00,1.113760,1.113810,1.113330,1.113500,1079,0,50
2020.01.14 00:00:00,1.113360,1.113900,1.113300,1.113530,2259,0,50
2020.01.14 01:00:00,1.113540,1.113660,1.113350,1.113450,956,0,50
2020.01.14 02:00:00,1.113450,1.114220,1.113400,1.113840,2580,0,50
2020.01.14 03:00:00,1.113840,1.114100,1.113120,1.113720,4451,0,50
2020.01.14 04:00:00,1.113710,1.113870,1.113540,1.113720,2256,0,50
2020.01.14 05:00:00,1.113730,1.113880,1.113530,1.113560,1841,0,50
2020.01.14 06:00:00,1.113570,1.113820,1.113570,1.113660,1491,0,50
2020.01.14 07:00:00,1.113660,1.113850,1.113610,1.113700,1381,0,50
2020.01.14 08:00:00,1.113710,1.114460,1.113480,1.114450,3163,0,50
2020.01.14 09:00:00,1.114450,1.114450,1.113730,1.114250,5145,0,50
2020.01.14 10:00:00,1.114240,1.114410,1.113350,1.113520,7304,0,50
2020.01.14 11:00:00,1.113520,1.113570,1.113030,1.113150,4932,0,50
2020.01.14 12:00:00,1.113140,1.113540,1.112830,1.113400,4008,0,50
2020.01.14 13:00:00,1.113380,1.113460,1.112630,1.113040,6063,0,50
2020.01.14 14:00:00,1.113030,1.113040,1.111950,1.112060,5689,0,50
2020.01.14 15:00:00,1.112060,1.112090,1.110520,1.111020,12359,0,50
2020.01.14 16:00:00,1.111020,1.112340,1.110430,1.112170,9988,0,50
2020.01.14 17:00:00,1.112170,1.112320,1.111380,1.112220,8977,0,50
2020.01.14 18:00:00,1.112220,1.113050,1.112020,1.112960,6747,0,50
2020.01.14 19:00:00,1.112960,1.113280,1.112740,1.113110,3424,0,50
2020.01.14 20:00:00,1.113110,1.113500,1.112990,1.113140,5481,0,50
2020.01.14 21:00:00,1.113150,1.113300,1.112800,1.112810,3340,0,50
2020.01.14 22:00:00,1.112800,1.113030,1.112710,1.112840,3346,0,50
2020.01.14 23:00:00,1.112830,1.112830,1.112470,1.112610,1179,0,50
2020.01.15 00:00:00,1.112640,1.112760,1.112280,1.112640,1209,0,50
2020.01.15 01:00:00,1.112640,1.112810,1.112610,1.112750,1183,0,50
2020.01.15 02:00:00,1.112770,1.113070,1.112710,1.112960,2002,0,50
2020.01.15 03:00:00,1.112950,1.113150,1.112720,1.112970,1902,0,50
2020.01.15 04:00:00,1.112960,1.113120,1.112700,1.112900,1939,0,50
2020.01.15 05:00:00,1.112910,1.113110,1.112810,1.113020,1368,0,50
2020.01.15 06:00:00,1.113020,1.113380,1.112970,1.113320,1291,0,50
2020.01.15 07:00:00,1.113310,1.113460,1.113180,1.113410,1164,0,50
2020.01.15 08:00:00,1.113400,1.113650,1.113230,1.113550,1687,0,50
2020.01.15 09:00:00,1.113550,1.113680,1.112710,1.112850,3327,0,50
2020.01.15 10:00:00,1.112840,1.113090,1.111850,1.113000,5928,0,50
2020.01.15 11:00:00,1.113000,1.113350,1.112560,1.112840,5970,0,50
2020.01.15 12:00:00,1.112830,1.113930,1.112500,1.113870,4163,0,50
2020.01.15 13:00:00,1.113870,1.115500,1.113800,1.114810,9342,0,50
2020.01.15 14:00:00,1.114800,1.115260,1.113970,1.114100,6288,0,50
2020.01.15 15:00:00,1.114100,1.114940,1.114020,1.114900,8923,0,50
2020.01.15 16:00:00,1.114900,1.116340,1.114860,1.115230,10014,0,50
2020.01.15 17:00:00,1.115230,1.115480,1.114320,1.115220,9447,0,50
2020.01.15 18:00:00,1.115220,1.116000,1.114970,1.115960,7946,0,50
2020.01.15 19:00:00,1.115970,1.116150,1.115630,1.115770,5561,0,50
2020.01.15 20:00:00,1.115760,1.115970,1.114980,1.115170,3988,0,50
2020.01.15 21:00:00,1.115160,1.115410,1.114950,1.115040,3606,0,50
2020.01.15 22:00:00,1.115030,1.115300,1.114820,1.115260,2961,0,50
2020.01.15 23:00:00,1.115250,1.115250,1.114830,1.114970,1292,0,50
2020.01.16 00:00:00,1.115030,1.115380,1.114880,1.115170,2920,0,50
2020.01.16 01:00:00,1.115180,1.115330,1.115020,1.115240,932,0,50
2020.01.16 02:00:00,1.115260,1.115820,1.115230,1.115480,2763,0,50
2020.01.16 03:00:00,1.115480,1.115530,1.115300,1.115350,1904,0,50
2020.01.16 04:00:00,1.115350,1.115380,1.115080,1.115170,1048,0,50
2020.01.16 05:00:00,1.115170,1.115500,1.115150,1.115290,1383,0,50
2020.01.16 06:00:00,1.115280,1.115350,1.115070,1.115100,1203,0,50
2020.01.16 07:00:00,1.115100,1.115260,1.114970,1.114980,1053,0,50
2020.01.16 08:00:00,1.114980,1.115050,1.114460,1.115050,2692,0,50
2020.01.16 09:00:00,1.115050,1.115300,1.114510,1.114770,4955,0,50
2020.01.16 10:00:00,1.114760,1.116370,1.114590,1.115630,7400,0,50
2020.01.16 11:00:00,1.115640,1.115940,1.115030,1.115340,6847,0,50
2020.01.16 12:00:00,1.115350,1.116320,1.115270,1.115740,4468,0,50
2020.01.16 13:00:00,1.115730,1.116060,1.115580,1.115900,4007,0,50
2020.01.16 14:00:00,1.115900,1.117280,1.115670,1.116480,7205,0,50
2020.01.16 15:00:00,1.116490,1.116980,1.115000,1.115140,12379,0,50
2020.01.16 16:00:00,1.115130,1.116020,1.114110,1.114150,10296,0,50
2020.01.16 17:00:00,1.114140,1.114690,1.113100,1.114070,13193,0,50
2020.01.16 18:00:00,1.114070,1.114250,1.112790,1.113030,9652,0,50
2020.01.16 19:00:00,1.113040,1.113620,1.112910,1.113460,4337,0,50
2020.01.16 20:00:00,1.113460,1.113620,1.113180,1.113470,3242,0,50
2020.01.16 21:00:00,1.113470,1.113560,1.113260,1.113490,2746,0,50
2020.01.16 22:00:00,1.113500,1.113810,1.113450,1.113790,2593,0,50
2020.01.16 23:00:00,1.113780,1.113820,1.113450,1.113580,1469,0,50
2020.01.17 00:00:00,1.113410,1.113820,1.113150,1.113710,1319,0,50
2020.01.17 01:00:00,1.113690,1.113780,1.113560,1.113700,1269,0,50
2020.01.17 02:00:00,1.113720,1.113940,1.113520,1.113760,2011,0,50
2020.01.17 03:00:00,1.113750,1.113910,1.113400,1.113700,2110,0,50
2020.01.17 04:00:00,1.113690,1.114260,1.113620,1.113630,2586,0,50
2020.01.17 05:00:00,1.113630,1.113790,1.113100,1.113110,2146,0,50
2020.01.17 06:00:00,1.113100,1.113370,1.113080,1.113200,1256,0,50
2020.01.17 07:00:00,1.113200,1.113770,1.113190,1.113660,1587,0,50
2020.01.17 08:00:00,1.113650,1.114040,1.113480,1.113960,1987,0,50
2020.01.17 09:00:00,1.113960,1.114120,1.113490,1.113630,4131,0,50
2020.01.17 10:00:00,1.113640,1.113960,1.113390,1.113560,5438,0,50
2020.01.17 11:00:00,1.113550,1.113770,1.112470,1.112760,9326,0,50
2020.01.17 12:00:00,1.112750,1.112820,1.111570,1.111600,6425,0,50
2020.01.17 13:00:00,1.111600,1.111600,1.110630,1.111230,7547,0,50
2020.01.17 14:00:00,1.111230,1.111470,1.110590,1.110970,5897,0,50
2020.01.17 15:00:00,1.110980,1.111200,1.109790,1.110050,9125,0,50
2020.01.17 16:00:00,1.110060,1.110620,1.109570,1.110050,7941,0,50
2020.01.17 17:00:00,1.110060,1.110290,1.108620,1.109380,9402,0,50
2020.01.17 18:00:00,1.109370,1.109620,1.108900,1.109180,5871,0,50
2020.01.17 19:00:00,1.109190,1.109500,1.108800,1.109110,3306,0,50
2020.01.17 20:00:00,1.109110,1.109430,1.109020,1.109240,2775,0,50
2020.01.17 21:00:00,1.109260,1.109460,1.109050,1.109320,1826,0,50
2020.01.17 22:00:00,1.109310,1.109360,1.109130,1.109270,2044,0,50
2020.01.17 23:00:00,1.109260,1.109290,1.108830,1.108830,1415,0,50
2020.01.20 00:00:00,1.109070,1.109300,1.108930,1.109050,3138,0,50
2020.01.20 01:00:00,1.109050,1.109480,1.108900,1.109450,1356,0,50
2020.01.20 02:00:00,1.109450,1.109880,1.109270,1.109300,1548,0,50
2020.01.20 03:00:00,1.109300,1.109790,1.109250,1.109630,1878,0,50
2020.01.20 04:00:00,1.109620,1.109750,1.109500,1.109720,1276,0,50
2020.01.20 05:00:00,1.109720,1.109900,1.109530,1.109600,1323,0,50
2020.01.20 06:00:00,1.109590,1.109670,1.109400,1.109660,1017,0,50
2020.01.20 07:00:00,1.109660,1.109890,1.109500,1.109790,1113,0,50
2020.01.20 08:00:00,1.109790,1.110110,1.109760,1.110060,2337,0,50
2020.01.20 09:00:00,1.110060,1.110240,1.109390,1.109440,4279,0,50
2020.01.20 10:00:00,1.109450,1.109740,1.108870,1.108910,5291,0,50
2020.01.20 11:00:00,1.108910,1.109140,1.108230,1.108970,6150,0,50
2020.01.20 12:00:00,1.108970,1.109060,1.108300,1.108420,3540,0,50
2020.01.20 13:00:00,1.108420,1.108830,1.108400,1.108570,2733,0,50
2020.01.20 14:00:00,1.108580,1.108710,1.108270,1.108390,2531,0,50
2020.01.20 15:00:00,1.108390,1.108560,1.108050,1.108360,3901,0,50
2020.01.20 16:00:00,1.108360,1.108460,1.107920,1.108210,2977,0,50
2020.01.20 17:00:00,1.108210,1.108520,1.107660,1.108270,3569,0,50
2020.01.20 18:00:00,1.108270,1.108610,1.108110,1.108390,2881,0,50
2020.01.20 19:00:00,1.108390,1.108670,1.108310,1.108350,1461,0,50
2020.01.20 20:00:00,1.108330,1.109060,1.108230,1.108910,2844,0,50
2020.01.20 21:00:00,1.108910,1.109200,1.108730,1.109180,2183,0,50
2020.01.20 22:00:00,1.109180,1.109800,1.109100,1.109740,6617,0,50
2020.01.20 23:00:00,1.109760,1.109780,1.109350,1.109350,1986,0,50
2020.01.21 00:00:00,1.109360,1.109790,1.109340,1.109700,974,0,50
2020.01.21 01:00:00,1.109700,1.109700,1.109340,1.109630,1249,0,50
2020.01.21 02:00:00,1.109630,1.109680,1.109100,1.109230,1516,0,50
2020.01.21 03:00:00,1.109240,1.109310,1.108880,1.109060,3427,0,50
2020.01.21 04:00:00,1.109060,1.109650,1.109060,1.109590,2229,0,50
2020.01.21 05:00:00,1.109580,1.109870,1.109420,1.109730,2296,0,50
2020.01.21 06:00:00,1.109740,1.109940,1.109470,1.109930,1535,0,50
2020.01.21 07:00:00,1.109930,1.109940,1.109510,1.109530,1270,0,50
2020.01.21 08:00:00,1.109530,1.109740,1.109380,1.109430,2671,0,50
2020.01.21 09:00:00,1.109420,1.109690,1.109160,1.109240,6022,0,50
2020.01.21 10:00:00,1.109220,1.109640,1.108640,1.109040,7818,0,50
2020.01.21 11:00:00,1.109040,1.109350,1.108560,1.109070,6269,0,50
2020.01.21 12:00:00,1.109060,1.111010,1.109000,1.110380,8817,0,50
2020.01.21 13:00:00,1.110380,1.111020,1.110190,1.110550,5710,0,50
2020.01.21 14:00:00,1.110550,1.110920,1.109960,1.110800,4523,0,50
2020.01.21 15:00:00,1.110800,1.111800,1.110770,1.111370,7452,0,50
2020.01.21 16:00:00,1.111360,1.111380,1.110150,1.110300,7012,0,50
2020.01.21 17:00:00,1.110300,1.110390,1.108880,1.109780,8256,0,50
2020.01.21 18:00:00,1.109770,1.109990,1.109190,1.109580,5878,0,50
2020.01.21 19:00:00,1.109580,1.109640,1.109030,1.109160,3368,0,50
2020.01.21 20:00:00,1.109170,1.109510,1.108950,1.109240,5225,0,50
2020.01.21 21:00:00,1.109250,1.109530,1.109150,1.109490,3457,0,50
2020.01.21 22:00:00,1.109480,1.109540,1.108730,1.108730,2501,0,50
2020.01.21 23:00:00,1.108730,1.108810,1.108100,1.108180,1985,0,50
2020.01.22 00:00:00,1.108320,1.108460,1.108090,1.108270,2400,0,50
2020.01.22 01:00:00,1.108270,1.108560,1.108260,1.108530,1304,0,50
2020.01.22 02:00:00,1.108540,1.108690,1.108240,1.108280,2184,0,50
2020.01.22 03:00:00,1.108270,1.108380,1.107770,1.108180,2472,0,50
2020.01.22 04:00:00,1.108180,1.108230,1.107720,1.108050,3109,0,50
2020.01.22 05:00:00,1.108040,1.108390,1.107980,1.108150,1455,0,50
2020.01.22 06:00:00,1.108150,1.108310,1.108070,1.108240,742,0,50
2020.01.22 07:00:00,1.108250,1.108570,1.108210,1.108450,1362,0,50
2020.01.22 08:00:00,1.108450,1.108630,1.108100,1.108290,2393,0,50
2020.01.22 09:00:00,1.108280,1.108620,1.107540,1.108600,5293,0,50
2020.01.22 10:00:00,1.108600,1.108600,1.107500,1.108150,6421,0,50
2020.01.22 11:00:00,1.108150,1.109290,1.107800,1.109080,6350,0,50
2020.01.22 12:00:00,1.109080,1.109470,1.108600,1.108610,5040,0,50
2020.01.22 13:00:00,1.108600,1.108800,1.107810,1.107880,6478,0,50
2020.01.22 14:00:00,1.107860,1.108510,1.107720,1.108360,6279,0,50
2020.01.22 15:00:00,1.108350,1.109130,1.108230,1.108970,7272,0,50
2020.01.22 16:00:00,1.108970,1.109840,1.107260,1.107320,9194,0,50
2020.01.22 17:00:00,1.107320,1.107820,1.107010,1.107540,12367,0,50
2020.01.22 18:00:00,1.107540,1.109130,1.107480,1.108470,8433,0,50
2020.01.22 19:00:00,1.108470,1.109000,1.108380,1.108570,3343,0,50
2020.01.22 20:00:00,1.108560,1.108730,1.108400,1.108700,2333,0,50
2020.01.22 21:00:00,1.108700,1.109350,1.108660,1.109180,3769,0,50
2020.01.22 22:00:00,1.109180,1.109310,1.108940,1.109260,2837,0,50
2020.01.22 23:00:00,1.109250,1.109510,1.109120,1.109450,1513,0,50
2020.01.23 00:00:00,1.109210,1.109450,1.109190,1.109340,1377,0,50
2020.01.23 01:00:00,1.109310,1.109670,1.109290,1.109570,1424,0,50
2020.01.23 02:00:00,1.109570,1.109950,1.107970,1.108730,4275,0,50
2020.01.23 03:00:00,1.108730,1.108970,1.108520,1.108930,4201,0,50
2020.01.23 04:00:00,1.108930,1.109140,1.108730,1.108950,2238,0,50
2020.01.23 05:00:00,1.108940,1.108990,1.108230,1.108290,1712,0,50
2020.01.23 06:00:00,1.108290,1.108580,1.108110,1.108520,1745,0,50
2020.01.23 07:00:00,1.108530,1.108540,1.108240,1.108300,1698,0,50
2020.01.23 08:00:00,1.108300,1.108520,1.108100,1.108520,2302,0,50
2020.01.23 09:00:00,1.108520,1.109220,1.108480,1.108920,4574,0,50
2020.01.23 10:00:00,1.108930,1.108970,1.108220,1.108370,7554,0,50
2020.01.23 11:00:00,1.108380,1.108680,1.107900,1.108450,5775,0,50
2020.01.23 12:00:00,1.108450,1.109200,1.108220,1.109130,4828,0,50
2020.01.23 13:00:00,1.109130,1.109480,1.108750,1.109050,4199,0,50
2020.01.23 14:00:00,1.109040,1.109260,1.108440,1.108450,4679,0,50
2020.01.23 15:00:00,1.108450,1.110870,1.108020,1.108660,23100,0,50
2020.01.23 16:00:00,1.108650,1.109040,1.105970,1.106930,23429,0,50
2020.01.23 17:00:00,1.106930,1.107160,1.104030,1.104620,16826,0,50
2020.01.23 18:00:00,1.104600,1.104620,1.103630,1.104110,9426,0,50
2020.01.23 19:00:00,1.104100,1.105200,1.103970,1.105090,5282,0,50
2020.01.23 20:00:00,1.105090,1.105370,1.104850,1.104960,5068,0,50
2020.01.23 21:00:00,1.104950,1.105600,1.104810,1.105530,3743,0,50
2020.01.23 22:00:00,1.105530,1.105770,1.105460,1.105560,3009,0,50
2020.01.23 23:00:00,1.105560,1.105890,1.105540,1.105810,1372,0,50
2020.01.24 00:00:00,1.105140,1.105830,1.105140,1.105540,1075,0,50
2020.01.24 01:00:00,1.105550,1.105630,1.105390,1.105550,1173,0,50
2020.01.24 02:00:00,1.105540,1.105550,1.105060,1.105280,1728,0,50
2020.01.24 03:00:00,1.105280,1.105540,1.105190,1.105390,1279,0,50
2020.01.24 04:00:00,1.105380,1.105400,1.105170,1.105290,1268,0,50
2020.01.24 05:00:00,1.105310,1.105320,1.104960,1.105050,1295,0,50
2020.01.24 06:00:00,1.105040,1.105180,1.104870,1.104870,1113,0,50
2020.01.24 07:00:00,1.104870,1.104970,1.104650,1.104890,1396,0,50
2020.01.24 08:00:00,1.104880,1.105070,1.104480,1.105050,2094,0,50
2020.01.24 09:00:00,1.105050,1.105260,1.104270,1.105120,4619,0,50
2020.01.24 10:00:00,1.105100,1.106170,1.104450,1.104690,14304,0,50
2020.01.24 11:00:00,1.104690,1.105240,1.103360,1.103580,13168,0,50
2020.01.24 12:00:00,1.103570,1.103970,1.103160,1.103740,5910,0,50
2020.01.24 13:00:00,1.103750,1.103750,1.102820,1.103560,5590,0,50
2020.01.24 14:00:00,1.103560,1.103690,1.102620,1.102780,3601,0,50
2020.01.24 15:00:00,1.102770,1.103910,1.102720,1.103890,7314,0,50
2020.01.24 16:00:00,1.103890,1.103980,1.102880,1.103120,8658,0,50
2020.01.24 17:00:00,1.103110,1.103610,1.102290,1.102490,14341,0,50
2020.01.24 18:00:00,1.102480,1.102790,1.101980,1.102510,7708,0,50
2020.01.24 19:00:00,1.102500,1.102770,1.102200,1.102710,4802,0,50
2020.01.24 20:00:00,1.102720,1.102970,1.102620,1.102790,3885,0,50
2020.01.24 21:00:00,1.102800,1.103300,1.102740,1.102960,3234,0,50
2020.01.24 22:00:00,1.102960,1.103020,1.102580,1.102770,3977,0,50
2020.01.24 23:00:00,1.102780,1.102970,1.102080,1.102690,2315,0,50
2020.01.27 00:00:00,1.102850,1.103280,1.102400,1.103040,4194,0,50
2020.01.27 01:00:00,1.103070,1.103430,1.102450,1.102460,8103,0,50
2020.01.27 02:00:00,1.102470,1.103490,1.102470,1.103210,3951,0,50
2020.01.27 03:00:00,1.103210,1.103460,1.103090,1.103360,1727,0,50
2020.01.27 04:00:00,1.103370,1.103580,1.102870,1.102900,1567,0,50
2020.01.27 05:00:00,1.102890,1.103020,1.102740,1.102820,1292,0,50
2020.01.27 06:00:00,1.102810,1.102920,1.102740,1.102770,1342,0,50
2020.01.27 07:00:00,1.102770,1.103100,1.102670,1.103080,734,0,50
2020.01.27 08:00:00,1.103080,1.103180,1.102610,1.102770,2088,0,50
2020.01.27 09:00:00,1.102790,1.103770,1.102760,1.103450,5919,0,50
2020.01.27 10:00:00,1.103450,1.103750,1.102530,1.102740,7577,0,50
2020.01.27 11:00:00,1.102730,1.102770,1.101510,1.102090,13091,0,50
2020.01.27 12:00:00,1.102090,1.102920,1.101830,1.102810,5886,0,50
2020.01.27 13:00:00,1.102810,1.102890,1.102160,1.102450,5556,0,50
2020.01.27 14:00:00,1.102460,1.102590,1.102020,1.102310,4673,0,50
2020.01.27 15:00:00,1.102320,1.103160,1.102230,1.102720,6236,0,50
2020.01.27 16:00:00,1.102720,1.103220,1.101550,1.101720,10595,0,50
2020.01.27 17:00:00,1.101720,1.102360,1.101130,1.101260,9034,0,50
2020.01.27 18:00:00,1.101250,1.102210,1.100970,1.101890,6010,0,50
2020.01.27 19:00:00,1.101900,1.101930,1.101060,1.101520,3914,0,50
2020.01.27 20:00:00,1.101520,1.101570,1.101280,1.101390,2618,0,50
2020.01.27 21:00:00,1.101390,1.101750,1.101370,1.101630,3167,0,50
2020.01.27 22:00:00,1.101630,1.101880,1.101570,1.101690,2925,0,50
2020.01.27 23:00:00,1.101690,1.102030,1.101650,1.101940,1339,0,50
2020.01.28 00:00:00,1.101900,1.102060,1.101670,1.101800,1900,0,50
2020.01.28 01:00:00,1.101800,1.102040,1.101800,1.101940,2355,0,50
2020.01.28 02:00:00,1.101940,1.101990,1.101720,1.101920,970,0,50
2020.01.28 03:00:00,1.101930,1.102530,1.101930,1.102000,1742,0,50
2020.01.28 04:00:00,1.102000,1.102180,1.101780,1.102140,1086,0,50
2020.01.28 05:00:00,1.102160,1.102200,1.101900,1.102130,729,0,50
2020.01.28 06:00:00,1.102140,1.102250,1.102010,1.102240,880,0,50
2020.01.28 07:00:00,1.102250,1.102310,1.102170,1.102190,1074,0,50
2020.01.28 08:00:00,1.102190,1.102330,1.101820,1.101940,1739,0,50
2020.01.28 09:00:00,1.101930,1.101940,1.101430,1.101670,3559,0,50
2020.01.28 10:00:00,1.101670,1.102360,1.101270,1.101940,5827,0,50
2020.01.28 11:00:00,1.101940,1.102170,1.101350,1.101700,7996,0,50
2020.01.28 12:00:00,1.101680,1.102250,1.101490,1.101920,3634,0,50
2020.01.28 13:00:00,1.101930,1.101960,1.100740,1.101050,3620,0,50
2020.01.28 14:00:00,1.101060,1.101080,1.100230,1.100660,5508,0,50
2020.01.28 15:00:00,1.100650,1.100970,1.100210,1.100540,5780,0,50
2020.01.28 16:00:00,1.100540,1.100670,1.099990,1.100420,6272,0,50
2020.01.28 17:00:00,1.100390,1.100580,1.099790,1.100020,7364,0,50
2020.01.28 18:00:00,1.100030,1.101060,1.099950,1.100750,4845,0,50
2020.01.28 19:00:00,1.100740,1.101080,1.100260,1.100900,3397,0,50
2020.01.28 20:00:00,1.100900,1.101440,1.100890,1.101230,2418,0,50
2020.01.28 21:00:00,1.101220,1.101730,1.101130,1.101670,2013,0,50
2020.01.28 22:00:00,1.101660,1.102190,1.101660,1.102180,1940,0,50
2020.01.28 23:00:00,1.102170,1.102290,1.101970,1.102160,1425,0,50
2020.01.29 00:00:00,1.102210,1.102490,1.101790,1.102200,3029,0,50
2020.01.29 01:00:00,1.102200,1.102340,1.102090,1.102220,687,0,50
2020.01.29 02:00:00,1.102230,1.102770,1.102030,1.102270,2103,0,50
2020.01.29 03:00:00,1.102260,1.102280,1.101600,1.101660,1739,0,50
2020.01.29 04:00:00,1.101650,1.101680,1.101500,1.101620,1182,0,50
2020.01.29 05:00:00,1.101620,1.101710,1.101280,1.101400,1111,0,50
2020.01.29 06:00:00,1.101400,1.101440,1.101250,1.101320,761,0,50
2020.01.29 07:00:00,1.101320,1.101560,1.101130,1.101490,594,0,50
2020.01.29 08:00:00,1.101490,1.101650,1.101450,1.101490,1219,0,50
2020.01.29 09:00:00,1.101470,1.101520,1.100280,1.100560,3711,0,50
2020.01.29 10:00:00,1.100570,1.100750,1.099970,1.100220,5575,0,50
2020.01.29 11:00:00,1.100210,1.100570,1.099450,1.100210,5080,0,50
2020.01.29 12:00:00,1.100220,1.100420,1.099800,1.100140,3351,0,50
2020.01.29 13:00:00,1.100140,1.100240,1.099710,1.100150,2706,0,50
2020.01.29 14:00:00,1.100150,1.100330,1.099700,1.099790,2837,0,50
2020.01.29 15:00:00,1.099780,1.100100,1.099240,1.099250,4451,0,50
2020.01.29 16:00:00,1.099250,1.100300,1.099250,1.099600,5710,0,50
2020.01.29 17:00:00,1.099600,1.100980,1.099440,1.099900,7813,0,50
2020.01.29 18:00:00,1.099900,1.100510,1.099650,1.100380,4302,0,50
2020.01.29 19:00:00,1.100390,1.100610,1.099920,1.100490,2617,0,50
2020.01.29 20:00:00,1.100490,1.100550,1.100100,1.100170,2613,0,50
